late_payments_90d,credit_history_years,oldest_account_age,open_credit_accounts,hard_inquiries_last_6m,debt_to_income,loan_to_income,delinquencies_last_12m,delinquency_ratio,utilization_to_income,default
0,17,12,2,2,0.5082777004273097,0.2399738884603092,1,0.5,1.3611162657665663e-05,0
3,16,7,10,4,0.3153299898990814,0.37513840299137163,0,0.0,1.5562687909774548e-05,1
0,4,18,2,3,0.43541292143620697,0.2979171905155184,2,1.0,8.858579385570396e-06,0
0,16,17,5,3,0.4813301361819783,0.22056773674598817,3,0.6,4.0678757485400015e-06,1
0,16,20,7,2,0.0903317564681102,0.4352432261803836,1,0.14285714285714285,3.3996262222041795e-06,0
0,10,8,10,1,0.10245828451321283,0.023752845621338434,0,0.0,9.04809412530806e-06,0
1,11,21,7,0,0.22692701036298904,0.5698994192839838,3,0.42857142857142855,6.3308374160673745e-06,0
1,11,15,3,0,0.29498284720094575,0.24178824079386438,2,0.6666666666666666,6.058686912423663e-06,0
0,9,3,5,0,0.280021090858166,0.12189460945273303,0,0.0,2.7318181408747364e-06,0
0,14,4,9,4,0.3724456408818785,0.22958595121238132,2,0.2222222222222222,3.928932594269805e-06,0
1,14,19,6,4,0.25769582843241784,0.06918555653569822,2,0.3333333333333333,2.6875542909763267e-05,1
0,12,2,8,4,0.2562536270851749,0.367969934166362,2,0.25,3.4753035335295214e-06,0
0,5,21,4,2,0.7368493839185298,0.7957345275832953,0,0.0,1.2400126605921112e-05,0
1,4,5,4,4,0.08561579137660282,0.5450441019228357,1,0.25,1.4378839269299401e-05,1
0,8,23,4,1,0.4526915052330318,0.2543941430864322,1,0.25,2.511671230569249e-06,0
1,7,5,7,1,0.28777200582467644,0.1847856377538255,2,0.2857142857142857,1.2226527712526849e-05,1
0,7,9,11,2,0.2904073332744128,0.24756095112252224,0,0.0,3.8295347149041025e-06,0
1,18,8,10,0,0.228349311260231,0.22352960594173238,0,0.0,3.3214341143290366e-07,0
0,13,9,8,0,0.23991306135037774,0.6899697469526987,0,0.0,6.613925190191789e-06,0
0,17,7,8,2,0.27160566873264486,0.14509593238299773,0,0.0,3.6675002707164293e-06,0
0,6,16,7,2,0.9723032947079236,1.2841875435384593,4,0.5714285714285714,1.3675657225977014e-05,1
0,6,10,5,0,0.21207898299261602,0.10283596283315881,2,0.4,4.384966322780588e-06,0
1,16,11,11,1,0.38032385608992,0.1064377774349233,2,0.18181818181818182,5.476615295754205e-06,0
0,15,21,9,1,0.7652541620499745,0.4144333617414474,2,0.2222222222222222,5.885405126214669e-06,0
1,19,16,4,0,0.18494157289332572,0.4854557487224603,0,0.0,1.053041156893812e-05,0
2,16,6,7,3,0.3960583588938514,0.05118012839881737,1,0.14285714285714285,1.3934327998453478e-05,1
0,5,3,7,4,0.3025852078184619,0.2912007568703928,0,0.0,4.544928450022245e-06,0
0,18,21,2,1,0.2103305541279156,0.26419946819542406,1,0.5,4.015671962164505e-06,0
0,4,19,3,4,0.5625459593672952,0.24175452899058295,2,0.6666666666666666,2.688535932902174e-06,0
0,10,16,8,1,0.20649906155864603,0.527362026064266,0,0.0,1.5003585405719468e-05,0
1,6,12,4,3,0.4257040556150338,0.3940501939150252,1,0.25,1.2011903631612637e-05,1
0,9,22,3,3,0.20642329008832414,0.30756413235464536,0,0.0,5.4549063798702955e-06,0
1,17,2,3,5,0.4434314046302542,0.48505572602562547,1,0.3333333333333333,2.3442697189933088e-05,1
0,11,14,3,4,0.2723939028349254,0.32589176390164093,0,0.0,1.4550042116617132e-05,0
0,19,16,6,5,0.4373974847289514,0.7351323379407303,1,0.16666666666666666,1.4638196023742261e-05,0
2,2,21,9,3,0.25134416988134395,0.49928091060105956,1,0.1111111111111111,1.212286362029658e-05,1
1,3,8,2,4,0.28654241985494405,0.22783066754613812,4,2.0,5.578755904955727e-06,1
0,17,19,6,1,0.15556943100022155,0.30168818909707984,3,0.5,4.823750161860813e-06,0
1,3,14,4,1,0.050539472084075714,0.7259371109087491,3,0.75,8.099526602313438e-06,1
1,19,6,10,4,0.32601211365983546,0.6918132593577234,1,0.1,1.824293774557214e-05,1
0,18,21,2,4,0.549817566731362,0.3451643782064858,2,1.0,9.348806162386769e-06,1
1,15,5,11,5,0.3427090694912733,0.8853452614432077,1,0.09090909090909091,8.392180287875095e-06,1
2,3,18,9,1,0.1943999931954703,0.31379574294657764,2,0.2222222222222222,6.637689996256359e-06,1
0,10,4,6,2,0.3501304357474518,0.3937127381820943,2,0.3333333333333333,3.825812619431561e-06,0
0,10,16,6,3,0.1305687879914467,0.22477619044510214,0,0.0,1.8310969590792694e-05,0
1,18,8,9,0,0.10878523262454974,0.47574037135403036,1,0.1111111111111111,1.2257233428145762e-05,0
1,7,17,3,4,0.2521046371499995,0.2819624036659899,1,0.3333333333333333,4.5623175804525334e-06,0
0,9,6,9,0,0.03571558340071569,0.6450691950455582,1,0.1111111111111111,9.665142513599583e-06,0
1,12,18,9,3,0.5453382812868517,0.601054755123569,1,0.1111111111111111,9.26758722623394e-06,0
1,16,3,7,3,0.6079954085230413,0.17526326571320391,0,0.0,1.5837354241056872e-05,0
0,11,3,2,3,0.46519954717169476,1.0962653471650219,1,0.5,1.8936291804792812e-05,0
0,3,21,8,2,0.2010607743019927,0.42338753813266583,1,0.125,5.782559762265826e-06,0
0,5,22,6,1,0.39433957281899235,0.2759367911495887,1,0.16666666666666666,3.0992033638515963e-06,0
0,15,19,5,0,0.46018809980925657,0.4631157511044337,1,0.2,9.171797992770054e-06,0
0,5,23,2,2,0.35273342964591586,0.48796700904642226,0,0.0,4.7766179028829735e-06,0
0,15,8,3,3,0.4220292794882441,0.24508403717903351,3,1.0,8.437267588970564e-06,1
3,9,23,5,4,0.5130718566292597,0.5226061034980874,1,0.2,1.5982284604910474e-05,1
1,3,20,4,2,0.5790565785045457,0.38090415855021004,1,0.25,1.0623798068148958e-05,0
1,5,2,11,2,0.5410412477968018,0.21920790739701188,0,0.0,6.629265922702092e-06,0
2,6,11,7,1,0.3873573664796735,0.5288475896901172,3,0.42857142857142855,8.827116063972491e-06,1
0,13,10,11,3,0.4200222358108691,0.5281442088679935,1,0.09090909090909091,8.730377420107294e-06,0
2,5,13,6,4,0.1187826812418091,0.22959251931148705,1,0.16666666666666666,5.511654116608477e-06,1
0,13,17,6,5,0.13759294347309042,0.43671366902296105,0,0.0,5.28936441585154e-06,0
1,7,23,9,1,0.6032340553317874,0.5334886145083846,1,0.1111111111111111,1.4387664847805883e-05,0
2,11,10,2,3,0.12777216370691644,0.545201694760632,2,1.0,1.9255425303515822e-05,1
0,15,20,6,1,0.2934107623185759,0.4528931997299894,0,0.0,5.6407165906942785e-06,0
1,9,17,2,5,0.3261820644369582,0.42750957637530146,0,0.0,6.190065178282904e-06,0
1,9,14,2,3,0.22417229657710575,0.2666810578137254,0,0.0,1.6566103517902224e-06,0
1,8,17,9,2,0.5264227057069955,0.34100027100363184,0,0.0,9.190589359872605e-06,0
2,18,10,3,2,1.0165300175028114,0.9153887574258744,3,1.0,1.9259509574783716e-05,1
0,7,24,10,4,0.31309799740271066,0.3963353436209972,1,0.1,3.7175487228049074e-06,0
2,7,21,9,4,0.41834245813778265,0.48375796489070505,2,0.2222222222222222,2.6125554948134577e-06,1
0,9,3,8,4,0.6268347964561708,0.27790127622050614,0,0.0,1.5575940431897188e-05,0
0,10,2,11,3,0.39118611749298987,0.14378092734433734,1,0.09090909090909091,7.223922329556741e-06,0
1,13,18,11,2,0.3565465163760544,0.17946572134943853,0,0.0,4.985791980391263e-06,0
0,12,10,7,1,0.3333619934752909,0.2396462853008573,1,0.14285714285714285,1.1314182801060795e-05,0
2,4,21,5,1,0.3509972295145888,0.6918207573163154,1,0.2,1.5273265878327554e-05,0
2,1,10,3,1,0.18549756447351545,0.5567077063104162,2,0.6666666666666666,8.817175633397746e-06,1
1,4,18,5,1,0.5602950306987314,0.5085631060935082,0,0.0,4.966838826199885e-06,0
1,12,2,6,1,0.2710475353121287,0.378542895624188,3,0.5,1.6128723830451142e-05,1
1,9,22,5,0,0.3290695813246583,0.7176201138452669,4,0.8,5.199702131303252e-06,1
0,17,12,10,0,0.42753529423064435,0.2196631837946453,2,0.2,8.895907075958736e-06,0
1,3,17,4,4,0.7872474899965863,0.7284087655943455,2,0.5,1.0599564123862576e-05,1
0,6,9,2,4,0.40113459702425164,0.22125699313254116,2,1.0,7.701412149027155e-06,0
2,10,19,10,3,0.37087225485121844,0.3760934398297404,0,0.0,3.3237735020604684e-07,0
1,13,11,5,1,1.072551664896712,1.7849341116809556,1,0.2,3.607317899924063e-05,0
1,18,10,11,1,0.20445746143524948,0.2782340162618473,2,0.18181818181818182,1.2015617682759478e-05,1
0,12,4,11,3,0.08924860207907609,0.14841389186821896,1,0.09090909090909091,7.232515208798249e-06,0
0,7,23,2,2,0.2586043562092154,0.027926320166130298,0,0.0,8.532904183811437e-06,0
1,6,21,3,3,0.277660862440158,0.4678290509477275,2,0.6666666666666666,1.5105893576912954e-05,1
1,14,7,4,2,0.05847092714455617,0.09526452859720355,1,0.25,7.936178223018153e-06,0
0,2,4,6,0,0.507205173081796,0.9540178528922215,0,0.0,1.7627992860155046e-05,0
1,11,15,7,5,0.8280211264291562,0.7864669541295758,1,0.14285714285714285,2.3614528729598042e-05,1
1,15,17,6,5,0.3425737747074857,0.14946358692780798,2,0.3333333333333333,5.214224362163248e-06,1
2,16,19,7,2,0.17570449201587165,0.11630699039145272,2,0.2857142857142857,8.172067048392765e-06,1
1,11,23,6,5,0.4834664598139588,0.29711208803607086,0,0.0,4.191878795056334e-06,0
0,1,22,2,3,0.19861135011381978,0.32581252026714147,0,0.0,4.271241661532794e-06,0
0,2,23,2,5,0.3786588737285445,0.26228604746239187,2,1.0,9.598223112469735e-06,1
1,6,5,2,5,0.3288697238975924,0.09478210985205834,0,0.0,1.1453634675088803e-06,0
0,12,11,3,0,0.23728709408888038,0.14705108088940988,2,0.6666666666666666,1.200422680468224e-05,0
0,10,3,2,0,1.2107622703937329,1.3955452656626108,0,0.0,2.3999672135445837e-05,0
1,9,12,6,2,0.13042812330568526,0.7402133603280336,2,0.3333333333333333,1.403281226851505e-05,1
1,1,18,10,1,0.5530892512656441,0.07803863725599842,1,0.1,1.384404548269993e-05,0
1,2,2,2,0,0.7173241362235879,0.9871189667978268,3,1.5,3.0010254326585825e-05,1
1,7,22,9,4,0.5008979679461784,0.4456512073328546,1,0.1111111111111111,6.2387767065530035e-06,1
0,14,23,10,2,0.1468527289438561,0.4433235445479197,1,0.1,1.6995439386404037e-05,0
2,16,24,9,5,0.3303130917652254,0.40810970148410247,0,0.0,1.3769137126485854e-05,1
2,12,13,10,1,0.1165265498165851,0.275990693144259,2,0.2,5.105805280646922e-06,1
2,5,15,3,1,0.361045651507255,0.3267869538741508,0,0.0,1.6466039781980855e-05,0
2,5,11,5,0,0.30941877942253315,0.3969867177866531,2,0.4,1.4618103981881734e-05,1
0,5,3,10,2,0.2660493502342825,0.5063225532403228,0,0.0,5.398957088414559e-06,0
2,1,14,11,5,0.25105261213591784,0.2954301762478021,3,0.2727272727272727,5.974963197868594e-07,1
1,14,19,9,4,0.27615430294855314,0.4662522751606891,4,0.4444444444444444,3.378064576474609e-06,1
0,4,18,11,3,0.5140841981501344,0.16818480419645068,4,0.36363636363636365,2.1345297282904395e-05,1
0,16,17,3,4,0.08080108791020273,0.3983821570507453,2,0.6666666666666666,9.543035222869123e-06,1
1,3,17,2,0,0.2345723669556337,0.1647060529457329,0,0.0,1.200834352758315e-05,0
1,14,17,5,2,0.3749820224928229,0.17295827787819412,0,0.0,5.5991748034312e-06,0
0,10,13,9,2,0.22422212407920425,0.43088551213245807,2,0.2222222222222222,1.045274234415538e-05,1
1,17,17,5,1,0.6742739211259479,0.5448971343165822,1,0.2,1.0696089880918637e-05,0
0,11,23,5,2,0.3002300098302331,0.34428080515490755,0,0.0,1.5818950988343188e-05,0
1,12,24,5,3,0.2669742602446371,0.17652158943129515,1,0.2,1.2445752917196163e-05,1
3,5,18,5,1,0.6916943989146946,0.6300625591908914,1,0.2,1.4357259611858107e-05,1
0,12,8,2,0,0.12233482966622826,0.28449036101148334,1,0.5,7.335123855863703e-06,0
0,13,16,7,4,0.22687913676829863,0.44087379210116373,2,0.2857142857142857,1.0304340959041118e-05,1
1,17,21,7,0,0.6324412297651034,0.4938243863941214,3,0.42857142857142855,1.0392503958258574e-05,0
0,6,11,3,3,0.6905750696275368,0.5557310223252725,1,0.3333333333333333,1.0706630256666164e-05,0
0,6,9,5,1,0.22911079496257028,0.3533876508883041,2,0.4,1.0680641430202523e-05,0
0,8,24,11,1,0.379210876405878,0.21931080786801727,1,0.09090909090909091,7.362651179822311e-06,0
0,19,21,2,5,0.7427131657635625,0.48357445836263296,1,0.5,1.0841040594887217e-05,0
1,9,19,7,3,0.2935255563960504,0.3343540263995123,0,0.0,2.57158737558951e-06,0
0,3,22,8,2,0.1363187063533954,0.45655178360048465,1,0.125,2.3303909740139932e-06,0
0,16,10,4,4,0.3846201073054376,0.21036450788423983,1,0.25,1.7164941877529794e-05,1
2,2,9,2,3,0.0609811269117148,0.02407308074213131,2,1.0,8.982196843627994e-06,1
2,18,2,9,0,0.31228146481793567,0.5366173063275528,1,0.1111111111111111,1.617789069947082e-05,1
1,10,21,11,3,0.4262541257156305,0.5888336661032597,1,0.09090909090909091,1.2966191522208922e-05,1
1,19,2,4,1,0.19462361561164562,0.38619130683465863,2,0.5,6.56395962625092e-06,0
0,19,17,8,0,1.0335417337376065,0.6161047658024019,0,0.0,5.216619321621309e-06,0
0,13,16,5,4,0.2989953272385406,0.15516361040486887,2,0.4,1.1448462141341725e-05,1
1,6,23,9,5,1.190693207407783,0.6043328038828748,1,0.1111111111111111,1.8625819314596147e-05,1
0,14,12,7,5,0.8633336855071243,0.11226845950612233,1,0.14285714285714285,2.727028521227112e-05,1
1,18,3,9,3,0.4139846835716812,0.27108527690850925,0,0.0,1.4329092540669485e-05,0
0,17,16,4,3,0.4560972769428249,0.04252450412137001,2,0.5,1.336378156688617e-05,0
2,17,11,5,4,0.37230344373165086,0.03815301135861427,1,0.2,1.5316372081016734e-05,1
1,6,20,8,2,0.2280512231072702,0.02786692217723163,4,0.5,4.834554358915604e-07,1
1,14,17,9,1,1.072551664896712,1.1463715328897761,1,0.1111111111111111,3.35794109551705e-05,0
3,9,19,3,1,0.18376167087554285,0.5708248184517617,1,0.3333333333333333,1.1648961316280742e-05,1
0,12,2,11,4,0.27193562127640264,0.21569942073616444,0,0.0,5.869525775099601e-06,0
2,18,19,3,1,0.10602535352547436,0.31468256735208966,0,0.0,8.180438117756575e-06,0
1,18,23,8,0,0.2426041102378052,0.40526344328286934,3,0.375,2.348123929494198e-06,0
3,12,16,5,5,0.36767206900712496,0.0695118068733077,0,0.0,2.3816122636102215e-06,1
1,14,20,6,0,0.31931366214506435,0.38638454660248645,0,0.0,8.285976986974041e-06,0
1,16,20,4,4,1.265141203455097,1.253348471014919,0,0.0,1.243472804987276e-05,0
2,11,14,6,0,0.27753178581239785,0.27086900675755005,3,0.5,9.200587815336658e-06,1
0,3,20,7,4,0.475724023789278,0.33745000192412167,0,0.0,4.01638383709909e-06,0
0,5,15,9,5,0.36234665350688844,0.07199662398395278,0,0.0,6.730683858382928e-06,0
0,19,4,6,1,0.27047659630014154,0.8084498472221083,0,0.0,1.4006203289712371e-05,0
1,7,23,7,4,0.4908764367840904,0.47783712286565,0,0.0,7.040102143046378e-06,0
0,7,18,11,0,0.41742800829981297,0.36863208431116573,4,0.36363636363636365,1.2364779863758238e-05,1
3,18,23,3,3,0.2337017336964868,0.40581531992672437,1,0.3333333333333333,1.4609586643489327e-05,1
0,14,22,11,1,0.24380200668328822,0.4269359683935942,1,0.09090909090909091,4.879064131728994e-06,0
0,11,11,9,1,0.6190921764781712,0.5239819887487728,0,0.0,2.0734720716085924e-05,0
0,10,13,11,4,0.1369621302254187,0.18666693936899484,1,0.09090909090909091,2.994508601258413e-06,0
0,16,14,8,4,0.2034603847195618,0.45130516817216193,1,0.125,7.706238001587777e-06,0
3,8,11,9,3,0.3088989828423207,0.465317453861253,1,0.1111111111111111,5.788259836953349e-06,1
2,12,14,8,2,0.16080101285018103,0.21467634794527996,1,0.125,4.497605416516037e-06,0
0,5,15,11,4,0.3188312386136115,0.11938872510973277,1,0.09090909090909091,5.0331443042733646e-06,0
0,17,17,2,0,0.19388138668495503,0.2739201758651596,1,0.5,7.529138361347474e-06,0
1,8,24,5,5,0.2910980851199891,0.2770632271862435,1,0.2,7.743330225378377e-06,1
0,6,6,10,2,0.7423189202337174,0.10382505787344741,2,0.2,6.440310961648075e-06,0
2,18,5,2,0,0.7872785766482943,0.5833688741197922,0,0.0,1.0384891148546333e-05,0
2,18,12,5,1,0.47318467204423337,0.09870428212367809,2,0.4,5.801226193738184e-06,1
0,1,9,9,1,1.1000576375523037,0.6458683331801479,0,0.0,3.146798295761245e-05,0
0,10,10,2,3,0.5336071001379352,0.6946455671800444,0,0.0,2.0983102110599336e-05,0
0,12,10,3,4,0.06790235204156311,0.26593890723110714,2,0.6666666666666666,8.345655339981822e-06,1
2,12,6,8,3,0.42076321059309474,0.13230434223131762,1,0.125,1.950040824579159e-05,1
0,8,2,11,0,0.67340334288092,0.6625629646476042,2,0.18181818181818182,1.651109942094327e-05,0
1,9,19,4,3,0.18450234741728194,0.30916105439083197,0,0.0,3.0041632375736593e-06,0
1,10,19,4,4,0.2393969814099488,0.14520777520745068,1,0.25,1.0135004453042834e-05,1
0,9,15,2,4,0.30279369932468925,0.315162505651802,2,1.0,4.3740830111806557e-07,0
1,19,2,11,1,0.31950515071952856,0.3901767808388161,1,0.09090909090909091,1.4890023989184362e-05,0
1,5,14,4,2,0.49243704604973126,0.7144153380185464,2,0.5,1.1968868504159844e-05,1
0,4,8,5,5,0.1247720118060809,1.4068021694738904,0,0.0,2.3175808560875884e-05,0
2,5,24,11,4,0.16741281567297295,0.4093413414166379,1,0.09090909090909091,1.604530243664557e-06,1
1,1,10,10,4,0.8381631848270255,0.43384542168037804,3,0.3,1.474127216392323e-05,1
2,11,13,9,2,0.8008869886922102,0.5323777614698008,0,0.0,1.8615585911107528e-05,1
0,17,21,10,3,0.505498762643775,0.6828651288740413,1,0.1,2.3561679748604873e-06,0
0,15,14,4,5,0.14407526281237482,0.02031095218678901,1,0.25,1.005986689716695e-05,1
0,14,14,6,1,0.3022361590416893,0.2731957919375145,3,0.5,1.1730870181979124e-05,1
1,3,12,5,1,0.6022146633558544,0.5628071103836516,2,0.4,4.869350979523861e-06,0
0,14,14,6,2,0.2737932158335088,0.26374205919861066,2,0.3333333333333333,8.112910959675917e-06,0
1,1,4,11,2,0.39146719378553835,0.26542763147215825,0,0.0,1.3517677680271657e-05,0
0,2,3,9,0,0.12621899030659015,0.3735058674568101,1,0.1111111111111111,9.594412440840173e-06,0
1,14,6,3,2,0.739193760111827,0.5725345911801791,4,1.3333333333333333,9.737130171581883e-06,1
2,19,8,10,3,0.18018494557960843,0.07325206730402792,3,0.3,1.0277959625930734e-05,1
1,15,18,4,1,0.4627883443711284,0.09865921489104866,0,0.0,1.0456271956851009e-05,0
0,8,8,5,0,0.23913322901925516,0.22331069812511073,0,0.0,3.896610941629181e-06,0
1,17,11,7,4,0.2934550358456738,0.16233776687981036,2,0.2857142857142857,6.340974190722097e-06,1
0,1,14,7,3,0.3455933610409626,0.3298778670511151,2,0.2857142857142857,2.055449947084486e-06,0
3,18,16,5,2,0.5346487868937441,0.2377782689123252,4,0.8,1.5473690308709194e-05,1
0,8,18,8,4,0.16151095061934267,0.32367464672876417,1,0.125,1.257883419453573e-05,0
0,19,11,7,0,0.3805256658856228,0.4304260498230742,2,0.2857142857142857,1.3746330246759267e-05,0
2,9,7,6,3,0.023718666493941463,0.07410470735804067,1,0.16666666666666666,2.13464588546122e-06,1
2,18,11,6,4,0.1574880608113076,0.2694299660613833,1,0.16666666666666666,1.5316372081016734e-05,1
2,18,21,5,3,0.1636475373662353,0.3651755820945378,0,0.0,8.503465821351093e-06,0
0,18,16,8,0,0.3770683280795169,0.16412723669856655,1,0.125,4.949834132162005e-06,0
0,13,13,11,2,0.3142550703162095,0.4819216668189132,0,0.0,2.7961479292277277e-06,0
1,19,19,4,2,0.2932778644515316,0.32035589956879135,0,0.0,2.672011679609637e-06,0
3,18,9,11,1,0.26166563680390575,0.2431865365063093,1,0.09090909090909091,1.5103990598478331e-05,1
1,1,19,6,4,0.4233730446434778,0.030632744162033466,1,0.16666666666666666,3.3017882822027872e-06,0
2,6,19,10,3,0.24150620503224443,0.19709809744642395,2,0.2,2.810604796255825e-06,1
1,15,10,7,1,0.20696754713892604,0.27176628658575336,1,0.14285714285714285,2.3580473438172365e-06,0
0,1,5,7,5,0.2811929387054125,0.6299005463732278,0,0.0,1.0744314230789417e-05,0
1,16,17,6,2,0.19706867201482095,0.2490186258418015,3,0.5,9.726792518856726e-06,1
1,11,22,3,2,0.25924497374664274,0.15759324667957775,2,0.6666666666666666,8.55012092112028e-06,1
1,3,14,2,2,0.13951501817622447,0.32517254580876087,2,1.0,6.880281168011628e-06,1
1,5,8,3,5,0.4359058818842142,0.4790142860587129,0,0.0,3.845293266670196e-06,0
1,5,20,4,0,0.23002591336359982,0.17963428327916323,5,1.25,2.8378623893518937e-06,1
0,15,14,6,2,0.33176645444177677,0.14908986400804747,1,0.16666666666666666,6.786576492578796e-06,0
1,10,23,8,2,0.20896200650453697,0.47355534199973554,1,0.125,1.5125275492261956e-05,1
1,17,7,3,3,0.7197799803306962,0.13781866998639675,1,0.3333333333333333,1.0426820361166037e-05,0
0,6,16,10,3,0.3111057950546768,0.21645143022725657,1,0.1,1.3453771559355436e-05,0
1,1,12,4,5,0.2721592437299236,0.22301337073392716,2,0.5,1.1421313345447169e-05,1
1,15,16,7,0,0.3138283287679501,0.22525237119656114,2,0.2857142857142857,2.864971844843201e-06,0
1,9,2,5,0,0.5852376160250371,0.8523386180333008,1,0.2,5.80746194040288e-06,0
0,10,12,5,2,0.4754869965624152,0.3686925614430326,0,0.0,3.162152002817664e-06,0
1,2,3,4,3,0.29323384532340024,0.41383649860240757,2,0.5,5.4644890660832005e-06,1
1,17,3,11,4,0.2997743802283013,0.3354543859182197,1,0.09090909090909091,8.50592509254572e-06,1
1,9,10,11,4,0.21481265426596155,0.6628980856833921,0,0.0,4.834855185366829e-06,0
1,18,11,5,1,0.4956007910643668,0.308992083611056,1,0.2,6.037542501385756e-06,0
0,11,22,8,2,0.37107759330160495,0.034597642747339376,1,0.125,1.1635100486680374e-05,0
1,16,10,4,4,0.3036267735948441,0.20703994425954855,3,0.75,2.6853749839071902e-06,1
1,12,24,9,0,0.07129301036763283,0.45414672372893744,1,0.1111111111111111,1.1789387559477534e-05,0
0,14,14,4,2,0.4659522849474202,0.3413218225565941,1,0.25,5.400403023052465e-06,0
1,17,13,7,5,0.4124796395897752,0.03439634689075445,2,0.2857142857142857,6.030377325527146e-06,1
